name,address,city,postal_code,latitude,longitude,stars,is_open,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating,categories,business_id
Burrito Boyz,"10545 Bramalea Rd, Unit 6",Brampton,L6R 0C3,43.7554321,-79.7582781,1.5,1,NA,True,True,False,"Mexican, Restaurants",S4AxMho1JHup_WMNzaBodA
Pastabilities,95 King Street E,Toronto,M5C,43.6497601,-79.3746797,3.5,0,2,True,False,False,"Italian, Restaurants",S8_W8gxq1I5r61iiy_Xt0w
Starbucks,7077 Bathurst Street,Thornhill,L4J 2J6,43.7941391968,-79.4456161118,3.5,1,2,True,NA,False,"Food, Coffee & Tea, Cafes, Restaurants",tll-jug-vm7EKSVAPUPdIg
Subway,"3150 Highway 7, Unit 4",Markham,L3R 5A1,43.8512153927,-79.3540517437,2,1,1,True,False,NA,"Restaurants, Sandwiches, Fast Food",vTuLwoEpZF6Rxnj2O1Pq5w
OPA! of Greece Eagles Landing,"1450 Major Mackenzie Drive, Unit M6",Vaughan,L6A 0A9,43.862818,-79.485634,2.5,1,2,NA,NA,NA,"Greek, Restaurants, Fast Food",_So67Ne0t4vNQlbN_C7GyA
The Cliffside Bistro,2277 Kingston Road,Toronto,M1N 1T8,43.7058996056,-79.2514242232,4.5,0,NA,NA,NA,NA,"Italian, Breakfast & Brunch, Bistros, Restaurants, Canadian (New)",2JkwKt66xu1NCA0J1laeig
Hakka Legend Asian Cuisine,"2058 Ellesmere Road, Unit 1",Scarborough,M1H 2V6,43.776368,-79.235003,3.5,1,2,True,False,False,"Asian Fusion, Restaurants",7Gl_h0Dz4r3xEILhe6taNA
Juice & Java,"790 Bay Street, Unit 100",Toronto,M5G 1N8,43.6603801,-79.3860568,2.5,1,2,NA,NA,False,"Restaurants, Coffee & Tea, Juice Bars & Smoothies, Food, Cafes",7f7u1SxsbQTaPsHPPMw3bA
Rotilicious,89 Commercial Avenue,Ajax,L1S 2H3,43.8500483,-79.0228763,4,1,1,True,False,False,"Caribbean, Restaurants",Xm5TBwU04ds8mNMDzXB6LQ
Wild Wing,9580 Yonge Street,Richmond Hill,L4C 1V6,43.8608108877,-79.4360234606,3,1,1,True,True,True,"Halal, Bars, Pubs, Chicken Wings, Burgers, Sandwiches, Restaurants, Sports Bars, Nightlife, American (Traditional)",91d5efBuJtsZuUw_KAc6OA
Augusta's Samitorium,602 Dundas Street W,Toronto,M5T 1H7,43.6523637,-79.4012818,4,0,2,True,False,False,"Restaurants, Cafes, Food, Sandwiches",P9IA7UuzjzmdBMsdDDhtsg
Bangkok Paradise Restaurant,494 Queen St W,Toronto,M5V 2B3,43.647922,-79.401064,2.5,1,2,True,True,False,"Thai, Restaurants",AOjAqS9hydW9AYAputZ2hw
Ben Thanh Vietnamese Thai Cuisine,2661 Dundas Street W,Mississauga,L5K 1R9,43.5240253,-79.6813199,2.5,0,2,True,False,False,"Thai, Vietnamese, Asian Fusion, Restaurants",aslHHmeIaFDMZvF9ZTzGmw
Chill Station,"60 Brian Harrison Way, Unit 102",Toronto,M1P 5J5,43.774003,-79.2575808,3,1,NA,NA,NA,NA,"Chinese, Food, Bubble Tea, Restaurants, Asian Fusion",57CQrcshejFYdEncv--zLg
Cafe Hesed,247 Main Street S,Newmarket,L3Y 3Z4,44.0519496,-79.4563833,4,1,1,True,False,False,"Coffee & Tea, Food, Restaurants, Sandwiches, Korean",xF2vsjsLBVDdjysSvbU7Cw
Chick-in Taiwanese Fried Chicken,"8333 Kennedy Road, Unit 1072",Markham,L3R 4P8,43.8563738,-79.3037379,3,0,2,True,False,False,"Desserts, Food, Restaurants, Taiwanese",SoHUx_IhzWEZH5sAsTQDYw
Hero Certified Burgers - Bayview & High Tech,"8750 Bayview Ave., Unit #10",Richmond Hill,L4B 4V9,43.84333,-79.4080531,3,1,2,True,False,False,"Burgers, Restaurants",UPDq_SnrkVJxX233rgk1Ew
Starbucks,30 Carlton Street,Toronto,M5B 2A1,43.6617128956,-79.3811039999,3.5,1,2,True,False,False,"Cafes, Restaurants, Coffee & Tea, Food",uWbmDMJcuxVgryNihVx3rw
360 Seahood,"4188 Finch Avenue E, Unit14-15",Toronto,M1W,43.8039075,-79.2870353,3,0,2,True,NA,False,"Asian Fusion, Barbeque, Chinese, Restaurants",_GwVhLhVF_NkEjdcY0TZ8w
Splendido Restaurant,88 Harbord Street,Toronto,M5S 1G5,43.6629913,-79.4028805,4,0,4,False,False,False,"Restaurants, Italian, Modern European",JH3zKlfslbSVeA_KsAaRRQ
Doy Doy Restaurant,1808 Eglinton Ave W.,Toronto,M6E 2H7,43.696018,-79.4494471,3.5,0,1,True,True,True,"Restaurants, Turkish",h5SORyAizX0G7PDDifdxaw
Momiji Sushi Bar and Grill,2955 Bloor Street W,Etobicoke,M8X 1B8,43.647743,-79.5083723,4,1,2,True,False,False,"Sushi Bars, Japanese, Restaurants",VFRSCkkLM_h3qWpVXPd5VA
Flock Rotisserie + Greens,67 Richmond Street W,Toronto,M5H 1Z5,43.6509528464,-79.3819611534,3.5,1,2,True,True,False,"Restaurants, Soup, Salad, American (Traditional), Chicken Shop",EsUtyYz5_3wYAhPROK3GCw
Mattachioni,1617 Dupont Street,Toronto,M6P 3S8,43.6648758891,-79.4549725527,4,1,2,True,False,False,"Cafes, Bakeries, Italian, Food, Restaurants, Pizza",dGuRCJV66l-K7flfrwEgaA
Polka Dot Cow Cafe,"4550 Ebenezer Road, Unit 14",Brampton,L6P 2R2,43.7733396,-79.6630297,3.5,0,1,True,False,False,"Cafes, Restaurants",rdRFKQr-svTpG-KxVq2ZAw
People Seafood Restaurant,5051 Hwy 7 E,Markham,L3R,43.8655412,-79.2889641,3,0,2,True,False,False,"Restaurants, Chinese, Seafood",zg7otDgxE3P0CPTzS_C9cw
Scallywags,11 St Clair Ave W,Toronto,M4V 1K6,43.687766,-79.394541,3,1,2,True,False,True,"Pubs, Restaurants, Nightlife, Bars",m-cg3stOStMAFEV9-8qnVw
New Concept,2024 Queen Street E,Toronto,M4E 1E5,43.670424843,-79.2987048626,4,0,1,True,True,False,"Japanese, Restaurants",X7_lItAV8ND1boXI5ZP4Vw
North Shore Pie,43 Roncesvalles Avenue,Toronto,M6R 2K4,43.6400955,-79.4464996,4,0,2,True,False,False,"Restaurants, Coffee & Tea, Food, Bakeries, Comfort Food",CrfANiUEzY0ZkvhQmtDiSA
Lucky Season Hot Pot,550 Highway 7 E,Richmond Hill,L4B 1B9,43.8450976,-79.3839546,2,0,2,False,NA,False,"Chinese, Restaurants, Hot Pot, Dim Sum",1lnIoAIB6U5ywPTC2LG8aQ
Pho Dau Bo Restaurant,1525 Bristol Road W,Mississauga,L5M 4Z1,43.5868297,-79.6987048,3.5,1,1,True,False,False,"Vietnamese, Restaurants",OCes5zxvxRd_bE_ZfyZuJw
LCBO,"1899 Brock Road, Unit K3",Pickering,L1V 4H7,43.8455045674,-79.0726259043,4,1,2,True,False,False,"Food, Beer, Wine & Spirits, American (New), Restaurants",9I9VYc2SitTCzFFBjkOFRA
The Hummingbird Caribbean Cuisine,1276 Queen Street  E,Toronto,M4L 2L1,43.6636872,-79.3287741,3.5,0,2,True,False,True,"Caribbean, Restaurants",UVRgPeUS5-pxGVK7OLl0Zw
Alexandria,421 College Street,Toronto,M5T 1T1,43.6564612,-79.4069774,3,0,1,True,NA,False,"Restaurants, Middle Eastern",DOr4OZIpgrk8VKFxeVaWdA
Alegno Restaurant,4664 Yonge St,North York,M2N 5M1,43.758184,-79.4101759,2.5,0,2,True,False,True,"Restaurants, Italian",4jg8f82iP4lpjqZcf662HA
Little Honey Tea Shop,4-8110 Birchmount Road,Markham,L6G 0E3,43.8505186029,-79.3256872147,2,0,2,True,NA,NA,"Restaurants, Hong Kong Style Cafe, Bubble Tea, Cantonese, Chinese, Food",NI_4CRkYsvPTh_FvC35F-Q
Le Petit Gourmet,1064 Yonge Street,Toronto,M4W 2L4,43.6775573,-79.3899331,3.5,0,1,True,False,True,"Restaurants, Breakfast & Brunch, Shopping, Event Planning & Services, Caterers",IxaZ_fO1nQfaDqnOXfi0nw
Manchu Wok,200 Front St W,Toronto,M5V 3K2,43.6449355,-79.386151,3,1,NA,NA,NA,NA,"Restaurants, Chinese",P8chWEino6rrzPtIdB0XnA
Kabab Jwan,9200 Weston Road,Vaughan,L4H 2P8,43.8271674,-79.5577445,4,1,NA,NA,NA,NA,"Fast Food, Middle Eastern, Restaurants",1sEGK6cWWYIs90iby4FJSA
Maker Pizza,59 Cameron Street,Toronto,M5T 2H1,43.650394,-79.398076,4,1,2,True,True,False,"Pizza, Restaurants",jqp--3Unhkr0a5_ofPWLEw
Mandi Afandi,"5120 Dixie Road, Suite 1",Mississauga,L4W 4K2,43.6365505672,-79.6228194605,4.5,1,NA,NA,NA,NA,"Middle Eastern, Arabian, Restaurants",9ICLRaJcfFW24R4N_pKp9g
Kababana,537 St Clair Avenue W,Toronto,M6C 1A3,43.6826036,-79.4202111,4.5,1,NA,NA,NA,NA,"Falafel, Restaurants, Middle Eastern, Mediterranean, Vegetarian",SlQOs_3gezIduLgnyQ1TdA
Chef Of India,3187 Yonge Street,Toronto,M4N 2K9,43.727571,-79.4025787,4,0,NA,True,NA,NA,"Indian, Restaurants",BSZlx3BkFCeFptrNWdEGJQ
Pizza Pizza,315 Dundas Street E,Whitby,L1N 2J2,43.8801741,-78.9388474,3.5,1,NA,NA,NA,False,"Restaurants, Italian, Pizza, Chicken Wings",KQg6PKw6_DFeXoY-xm3ifw
UPTWN Lounge,263 Bay Thorn Drive,Thornhill,L3T 3V8,43.8255908,-79.4251837,4.5,1,NA,NA,NA,False,"Restaurants, Cafes, Lounges, Bars, Nightlife, Hookah Bars",rGS6-I3ztLlzNq71uv0A7Q
California Sandwiches,1603 The Queensway,Etobicoke,M8Z 1T8,43.6165912,-79.5430868,4,1,2,True,False,False,"Restaurants, Sandwiches",VfObC14Imeqett9BEAvJrA
UFO Restaurant,241 Niagara St,Toronto,M6J 2L5,43.6439259,-79.4088666,4,1,1,True,False,True,"Restaurants, Burgers, Vietnamese, Food, Grocery, Breakfast & Brunch, Diners, Sandwiches",xthPwYusyF7mE2SO61lZTA
CASA manila Restaurant,"879 York Mills Road, Unit 1",Toronto,M3B 1Y5,43.754956,-79.3488879,3,1,2,True,True,True,"Fast Food, Filipino, Restaurants, Chinese",Mksyt1TZQ-7vzCZjeuzfAg
Come and Get It,170 Spadina Avenue,Toronto,M5T 2C2,43.6492404,-79.3966848,4,0,2,True,False,False,"Food, Sandwiches, Restaurants",5jtxiHzuaFLoJxevfJNxRQ
Mayrik,1580 Bayview Avenue,Toronto,M4G 3B7,43.7056762,-79.375444,4.5,1,3,True,False,True,"Mediterranean, Canadian (New), Restaurants, Middle Eastern, Greek, Tapas Bars, Lebanese, Tapas/Small Plates, Breakfast & Brunch",iPuY6dR5w5X_gOM_2mx-hA
Hero Certified Pizza,"90 Weston Road, Unit 101",Toronto,M6N 5H4,43.6741727668,-79.4698733836,4.5,0,NA,True,False,True,"Italian, Fast Food, Pizza, Restaurants",GIvm7Uvr0hq1YzoBGtNnUg
Cafe Hollywood,"Hollywood Square, 7240 Kennedy Road",Markham,L3R 7P2,43.8326563813,-79.3065831128,3,1,2,True,False,False,"Restaurants, Food, Sports Bars, Fast Food, Bubble Tea, Bars, Chinese, Nightlife",AtUtG-oQp1rkk6ZdYcfSzw
Villa Madina,25 Peel Centre Drive,Brampton,L6T 5T9,43.7154601,-79.7216982,3,1,NA,NA,NA,NA,"Restaurants, Mediterranean",R_7M4guNyeFa6u6WT9sotA
Perkins Restaurant & Bakery,600 Dixon Rd,Toronto,M9W 1J1,43.6924303,-79.5728991,2.5,1,2,True,False,False,"Cafes, Restaurants, American (Traditional), Breakfast & Brunch",yADOyFmSlHuixlQ4MtHhcQ
HeyNoodles,900 Rathburn Road W,Mississauga,L5C 4L3,43.5782984369,-79.6612620726,3.5,1,NA,True,False,False,"Noodles, Restaurants, Chinese",WyExfRg5iQtXfSa3RT6l6A
ShawarmaLicious,"5130 Dixie Road, Suite 2",Mississauga,L4W 4K2,43.637072447,-79.6236635372,2.5,1,NA,True,NA,False,"Middle Eastern, Restaurants, Arabian",Hz_nONSnd6T5GwRJiR8GDg
Square Boy,875 Danforth Avenue,Toronto,M4J 1L8,43.6797799,-79.3394328,4,1,1,True,False,True,"Restaurants, Greek, Burgers",v_XG6rpmOIqxMYyTfNKjaQ
Hotspot Cafe,201 King Street E,Toronto,M5A 4T8,43.6508194834,-79.3697311293,3,0,1,True,NA,True,"Restaurants, Coffee & Tea, Food, Sandwiches",ISAoecAvjwEa8wkc481ilg
Papino's Pizza,1788 Jane St,York,M9N 2T2,43.7062564,-79.5049867,4,1,1,True,True,False,"Pizza, Restaurants",oh6vICNxlLnGoyF11-a-Ow
EAT BKK,580 Queen Street W,Toronto,M5B 2B5,43.6473661,-79.4037259,4,1,NA,True,True,False,"Thai, Restaurants",hQTrYnSza4itD46MMknUuw
What A Bagel,4884 Dufferin Street,Toronto,M3H 5T4,43.779873568,-79.470070243,4,1,1,True,NA,NA,"Breakfast & Brunch, Bagels, Restaurants, Food, Bakeries",hO7kziifftiIViRK8dFoKA
Cups Bingsu Café,"3255 Highway 7, Unit 27",Markham,L3R 3P3,43.8487054436,-79.3478671201,4,0,2,True,False,False,"Korean, Desserts, Cafes, Food, Restaurants",oDBz4UnpaAVkBFGEAUaQPA
Tich Modern Indian Cuisine,2314 Lakeshore Boulevard W,Toronto,M8V 1B5,43.6175940164,-79.4872378798,3.5,1,2,True,True,True,"Indian, Cocktail Bars, Bars, Restaurants, Pakistani, Nightlife",Ehln9m65hoi5ylWCH2osdQ
Oliva,132 Front St E,Toronto,M5A 1E2,43.6502432,-79.3696067,2.5,1,NA,NA,True,NA,"Cafes, Coffee & Tea, Restaurants, Food, Sandwiches, Salad, Breakfast & Brunch",dEhIqDUKL5qqKzS9bgqUsg
Paparika,64 Holland Street W,Bradford,L3Z 1R8,44.1136101,-79.5669163,4.5,0,NA,True,False,False,"Caterers, Event Planning & Services, Restaurants, Middle Eastern, Mediterranean",sNGMWLm7Y5ysl0CIdNIsXQ
Left Bank Grill & Wine Bar,2015 Avenue Road,Toronto,M5M 4A5,43.7354671,-79.4197788,2.5,0,3,True,False,True,"Nightlife, Italian, American (Traditional), Restaurants, French, Bars, Wine Bars",ct-giKPfU5KqDSZPblIPiQ
Road Grill Food Truck,832 Sheppard Avenue W,Toronto,M2N 3K5,43.7531645,-79.4516219571,5,1,2,True,True,NA,"Event Planning & Services, Caterers, Food, Food Trucks, Restaurants, Sandwiches",OQed6yRev3Jq6a-9BclpTQ
Whitlock's Restaurant,1961 Queen Street E,Toronto,M4L 1H7,43.6694079,-79.3019979,2,0,2,True,False,True,"Beer Hall, Mediterranean, Restaurants",wRKYLXr9z--kt96ELXzv1Q
Red Rock Restaurant,103 Rexdale Boulevard,Toronto,M9W 1P1,43.7119923,-79.5638341,2.5,1,2,NA,NA,True,"Restaurants, American (Traditional), Mediterranean, Canadian (New)",wv0qXO8gg71HwIWOun_Mbw
Pizzaville,1235 Wilson Ave.,Toronto,M3M 0B2,43.7237804,-79.4887557,3.5,1,NA,NA,NA,NA,"Restaurants, Pizza",OBhTLCsSIMgTgGw2lH76AA
The Burger's Priest,507 Danforth Ave,Toronto,M4K 1P5,43.677970893,-79.3489097804,4.5,1,NA,NA,NA,NA,"Restaurants, Burgers",AFu73KcZnHIL6UMRKnvsWw
Pizza Pizza,3358 Keele Street,North York,M3J 1L5,43.7457897,-79.4874779,1,1,1,True,True,NA,"Pizza, Italian, Restaurants, Chicken Wings",nzUv52JpOQz98Fk9GB4AKA
Kobe Sizzlers,808 Britannia W,Mississauga,L5V 0A6,43.6100337,-79.6969952,3.5,1,2,True,True,False,"Restaurants, Halal, International, Indian, Steakhouses",lVdrCvhjbk-E_6AeJo5ovw
Village Ice Cream Shoppe,"109 Old Kingston Road, Unit 17",Ajax,L1T 3A6,43.8540043,-79.0602079,4,1,1,True,False,True,"Food, Ice Cream & Frozen Yogurt, Restaurants, Gluten-Free",X9cQ00S2pIbQ1FFJ_U2X-g
Bento Sushi,150 King Street W,Toronto,M5H 1J9,43.6481325,-79.3846555,3.5,1,NA,True,NA,NA,"Sushi Bars, Restaurants, Japanese",5ccc6zVHPggiA33df7V1NQ
The Halal Guys,"6045 Mavis Road, Unit 6",Mississauga,L5R 4G6,43.6133975,-79.6951979,3,1,2,True,True,False,"Middle Eastern, Halal, Fast Food, Falafel, Mediterranean, Restaurants",jBeNaJBvI-XbS9MiZLSv9g
Ravi Soup,1533 Queen Street W,Toronto,M6R 1A7,43.6393223111,-79.4425679049,4,1,1,True,NA,NA,"Sandwiches, Soup, Restaurants",WOQNQx7SrMalJMXFENitpg
Vanta Coffee Club & Eatery,2101 Brimley Road,Toronto,M1S 2B4,43.7888386,-79.2686357,4,1,1,True,False,False,"Food, Cafes, Coffee & Tea, Restaurants, Sandwiches",cWPTOM_o5toaXpq0gNxD7Q
Swiss Chalet Rotisserie & Grill,4211 Yonge St,Toronto,M2P 1N9,43.7475448574,-79.40731287,2.5,1,2,True,True,False,"American (Traditional), Restaurants, Comfort Food, Barbeque",GLKVAHzymmr3rjDp7vE1WQ
Cora Breakfast and Lunch,16 Vogell Road,Richmond Hill,L4B 3K4,43.8643608,-79.3834238,2.5,1,2,True,False,False,"Restaurants, Breakfast & Brunch",5WKit5vmPKRCgxFLDwKLYg
Fionn MacCool's Irish Pub,1867 Yonge St,Toronto,M4S 1X8,43.6969461304,-79.3960864001,3,1,2,False,True,True,"Gastropubs, Food, Nightlife, Irish, Comfort Food, Beer, Wine & Spirits, Bars, Restaurants",QnHbzG_oP_llujHJZZ9Q9A
Tim Hortons,151 City Centre Drive,Mississauga,L5B 1M7,43.5906860024,-79.639856033,2.5,1,1,True,False,False,"Breakfast & Brunch, Bakeries, Sandwiches, Food, Restaurants, Coffee & Tea",D1Fh6g2qDRHxLwV5g3YWtQ
Egg Sunrise Grill,1422 Dundas Street W,Toronto,M6J 1Y5,43.6497292,-79.4293636,5,1,1,True,False,True,"Diners, Restaurants, Breakfast & Brunch, American (Traditional)",tAzdE1tRcsznfWN6TOLP3Q
LHL Seafood Restaurant,"4438 Sheppard Avenue E, unit 201",Toronto,M1S 2V7,43.7880320608,-79.26831007,2.5,1,2,True,False,False,"Restaurants, Seafood",5Wq85xOGaeLK3V-tBKKASQ
Swiss Chalet,7750 Markham Road,Markham,L3S 3K1,43.8549237496,-79.2559829727,2.5,1,2,True,True,False,"Canadian (New), Restaurants",CmD8Nx5DW7eaFAax47Wlnw
Pho Challenge,1025 Pape Ave,Toronto,M4K 3W1,43.6886692443,-79.3484129012,3.5,1,1,True,True,True,"Restaurants, Canadian (New), Thai, Vietnamese",KGC9CjzGOfjrgZJtauY8rw
Nando's,15 William Kitchen Road,Toronto,M1P 5B7,43.7731098006,-79.2811384052,3,1,2,True,True,True,"Portuguese, Chicken Shop, Restaurants",emHHOvajWEHPUGS-2GSFuA
A-Game Cafe,797 Dundas Street W,Toronto,M6J 1V2,43.6517185,-79.4079115,4.5,1,1,False,False,False,"Hobby Shops, Sandwiches, Cafes, Books, Mags, Music & Video, Restaurants, Video Game Stores, Tabletop Games, Shopping, Arts & Entertainment",gAxeeJKwJtxp3uH9zUQ2aQ
SweetLulu,696 Queen Street W,Toronto,M6J 1E7,43.646459,-79.4082005,2.5,0,2,True,True,False,"Asian Fusion, Restaurants",D0_3XMsE6ipom_sXxKrQ4w
B.GOOD,487 Cornwall Road,Oakville,L6J 7S8,43.4632545,-79.6746802,3.5,1,2,True,False,True,"Restaurants, American (Traditional), Food, Salad, Juice Bars & Smoothies, Sandwiches",4K4jyjlST_TupqLrkt_g0w
Urban Herbivore,64 Oxford Street,Toronto,M5T 1P1,43.6562214,-79.4028678,3.5,1,2,True,False,True,"Restaurants, Vegan, Sandwiches",yC4PR3LFCubwfcY_xKKomw
Turtle Jack's Oakville,360 Dundas Street E,Oakville,L6H 6Z9,43.4871489685,-79.717006796,3,1,2,True,False,True,"Chicken Wings, American (Traditional), Breakfast & Brunch, Restaurants, Sports Bars, Bars, Burgers, Gluten-Free, Nightlife",NpYByfMDJY6z3NF7igWmbA
Sutra Indian Asian Fusion,133 Roncesvalles Avenue,Toronto,M6R 2L2,43.6431268,-79.4477936,2,0,2,True,True,False,"Indian, Asian Fusion, Restaurants, Thai",s6IPjR2nSJqhXcGJ49Ckiw
Supreme Restaurant & Bar,1249 Ellesmere Road,Toronto,M1P 2X4,43.7684802,-79.2666383,3,1,None,True,False,False,"Restaurants, Chinese, Soul Food, Nightlife, Bars, Caribbean",A0iy8p1nlL4Jt0Vssss3yQ
Mika Sushi,575 River Glen Boulevard,Oakville,L6H 6X6,43.461167,-79.73749,2.5,1,2,True,False,False,"Sushi Bars, Restaurants, Japanese",6plmPF5hYT2JT86Laf4abA
Halibut House Fish and Chips,3483 Kingston Road,Scarborough,M1M 1R4,43.7378049,-79.2172098,3,1,2,True,NA,NA,"Restaurants, Breakfast & Brunch, Fish & Chips",3pN4Zqfah-EEjQY1B-8Tcg
Quiznos,385 The West Mall,Etobicoke,M9C 1E7,43.6417419,-79.5651731,2,0,2,True,NA,NA,"Restaurants, Sandwiches, Fast Food",y6ccPZiVqCQkJJ0vWDYKvw
Good Karma,5000 Highway7,Markham,L3R 4M9,43.8695391,-79.287043,4.5,1,NA,NA,NA,NA,"Indian, Restaurants, Food Court",nRgJLlFfN707TThs-7UhWw
The Open Cork Eatery & Lounge,2101 Dundas Street E,Mississauga,L4X 1M3,43.6248873,-79.5681527,3,1,2,True,False,True,"Nightlife, Lounges, Bars, Restaurants, Italian",l3V86Z6oAzpnwe1VYM4VPg
Coop's,18077 Leslie Street,Newmarket,L3Y 9A4,44.0793551153,-79.4347438216,3,1,NA,NA,NA,NA,"Chicken Wings, Restaurants",N65zRIUIksJOKmp3vDf7Vg
Tweedy's Jamaican Patties & Restaurant,"16945 Leslie Street, Unit 30",Newmarket,L3Y 9A2,44.051663,-79.42695,3.5,1,1,True,False,False,"Caribbean, Canadian (New), Food, American (New), Restaurants",zWy-HY3PugWghzWmlYQ8eA
4u2 Shawarma & Steak,2367 Kingston Road,Toronto,M1N 1V1,43.7074032489,-79.2499235272,4,0,NA,NA,NA,NA,"Mediterranean, Steakhouses, Restaurants",YXY5Rd1ktagNtr821RA3NA
Ithaca Restaurant,5308 Hwy 7 E,Markham,L3P,43.8685812,-79.2823755,3.5,1,2,True,True,True,"Mediterranean, Restaurants, Greek",lrm8hNDtwd5Wd0tVjOgCyw
Hakka Wow,1433 Gerrard Street East,Toronto,M4L 1Z7,43.672085,-79.3220862,3.5,1,2,True,True,False,"Chinese, Restaurants, Hakka",VeYLpoglt8XepYdN2PjSmA
Green Grotto Tea Room,"4981 Highway 7 E, Unit 11",Markham,L3R 1N1,43.8647681,-79.2925506,3,0,1,True,False,False,"Restaurants, Food, Taiwanese, Bubble Tea",RnyuG8Ngt1rr3mFD3oYicw
Snow Time,"3290 Midland Avenue, Unit 10",Toronto,M1V 4W8,43.8062607389,-79.2892820566,4,1,2,True,False,False,"Shaved Snow, Food, Restaurants, Korean, Desserts, Ice Cream & Frozen Yogurt",G4pt2q9Tr5SkwCw3Wb43VA
Cabbagetown Kitchen,292 Wellesley St E,Toronto,M4X 1G6,43.6682885,-79.3693663,2,0,1,True,True,True,"Burgers, Barbeque, Chicken Wings, Restaurants",kFCi8RAzDwVBlwlF5E3z6Q
Genji Sushi,2250 Queen Street E,Toronto,M4E 3K2,43.6729548801,-79.2868748682,4.5,1,2,True,False,False,"Desserts, Japanese, Food, Salad, Restaurants, Sushi Bars",7TyK3oSb8I8iW-Ev6OfHEw
Smoke's Poutinerie - Toronto Zoo,2000 Meadowvale Road,Toronto,M1B 5K7,43.8197236668,-79.1855230635,2,1,1,True,False,False,"Restaurants, Poutineries",Osajpu52xFzvMDQoUtuJBg
Giorgio's Ristorante,200 Queen Street S,Mississauga,L5M 1L3,43.5811858,-79.7136573,4.5,0,2,True,False,False,"Restaurants, Italian",Fs9EzbgDOO4IvFZrgu8a-Q
IKEA Whitby - Pick-up and order point,1650 Victoria Street E,Whitby,L1N 9L4,43.8688219223,-78.9009705913,2,1,2,NA,NA,NA,"Shopping, Home & Garden, Mattresses, Furniture Stores, Restaurants, Home Decor, Outdoor Furniture Stores",bp3JPASMcs4jtLwMScREnA
Burgatory,719 College Street,Toronto,M6G 1C2,43.655055,-79.4185627,3.5,1,2,True,False,False,"Restaurants, Burgers, Food Trucks, Food, Nightlife, Pubs, Bars",ZzF5098L4xg-0COjng2LVA
Panini Trip,786 Broadview Avenue,Toronto,M4K 2P7,43.6769993,-79.3587876,2.5,0,2,True,False,True,"Restaurants, French, Italian",ausSJnSyp7En_bmZQCGc9Q
Turtle Jack's Erin Mills,5100 Erin Mills Pkwy,Mississauga,L5M 4Z5,43.5586447,-79.7115912,3.5,1,NA,NA,NA,True,"Nightlife, Restaurants, Bars, American (Traditional), Sports Bars",2br8Ts4Ph_1I-Uy7R2hjVw
Red Lotus,10909 Yonge Street,Richmond Hill,L4C 3E3,43.8914289676,-79.4404220581,2,0,1,True,NA,NA,"Restaurants, Chinese",VxnZy3cU-ItbYiDK5XDX8g
Home Of Hot Taste,710 Yonge Street,Toronto,M4Y,43.6682004,-79.386208,3,0,2,True,False,False,"Korean, Restaurants",rdn0vLw8Ln5_PBwRcE6BZw
Tasty Hunan Cuisine,2555 Erin Centre Boulevard,Mississauga,L5M 5G9,43.5626875611,-79.7106246374,3.5,1,2,True,True,False,"Chinese, Restaurants",QvJaLOT4bhd-Vm6zT9ls4g
A&W,5000 Highway 7 E,Markham,L3R 4M9,43.870048,-79.286962,3.5,1,1,True,False,True,"Fast Food, Burgers, Restaurants",Hl8xRv7rV7O2eSJelGis_Q
Wild Wing,"1480 Major Mackenzie Dr, Unit E-11",Vaughan,L6A 4H6,43.862038,-79.4869135,2,0,2,True,False,True,"Bars, Nightlife, Sports Bars, Karaoke, Restaurants, Chicken Wings",z7a3UGleCO--eZ3j49GC5A
Pizza Nova,240 Danforth Avenue,Toronto,M4K 1N2,43.6770208384,-79.3553048372,2,1,1,True,True,True,"Pizza, Restaurants",y32nKiHJCkELY2EmAmGNOA
Rose and Sons Swan,892 Queen Street W,Toronto,M6J 1G3,43.6450406075,-79.414875227,4,0,2,True,False,False,"Restaurants, American (Traditional), Breakfast & Brunch",_HqZL3gK98-Q4ObAoyM1aw
Ichiban Sushi House,1375 Yonge Street,Toronto,M4T 1Y4,43.6868154,-79.3932772,3,0,2,True,True,False,"Japanese, Sushi Bars, Restaurants",MAu-MslTY63t9LDV0Pe8UA
Piano Piano,88 Harbord Street,Toronto,M5S 1G5,43.6631673,-79.4029775,3.5,1,3,False,False,False,"Italian, Restaurants, Pizza",5dy8OiWJty9AuxBcBzeBZQ
Pyung Won House,5588 Yonge Street,North York,M2N 5S2,43.77941,-79.415798,2.5,1,2,True,False,False,"Korean, Restaurants, Hot Pot, Asian Fusion",emyCP3Ry2SbpNrwRAtm9PQ
Mosaic Southeast Asian,"16 Vogell Road, Unit B",Richmond Hill,L4B 3K4,43.8643608,-79.3834238,3.5,1,2,True,False,False,"Asian Fusion, Vietnamese, Malaysian, Pan Asian, Restaurants",NjCYi122bx0nNZ05lFIPxg
Fugo Desserts,205 Dundas Street W,Toronto,M5G 1C8,43.6548179,-79.3873606,3.5,1,1,True,NA,NA,"Food, Restaurants, Ice Cream & Frozen Yogurt, Waffles, Donuts, Desserts",EK38MXW_OsC5CZVvIZodIw
